glide_file,best_ng_match,hamming_distance
THE LEGEND OF ZELDA#EAF2979F#3#0_all.png,textures/item_name_static/gDekuNutItemNameGERTex.png,0
THE LEGEND OF ZELDA#9B1157FB#2#1#235090C1_ciByRGBA.png,objects/object_masterkokirihead/gKokiriShopkeeperHatTex.png,2
THE LEGEND OF ZELDA#B31028A1#3#1_all.png,objects/gameplay_keep/gUnknownEffStone5Tex.png,0
THE LEGEND OF ZELDA#3916B819#3#1_all.png,textures/icon_item_jpn_static/gPauseToEquipmentJPNTex.png,0
THE LEGEND OF ZELDA#0D1C1779#2#1#65A09FE2_ciByRGBA.png,scenes/shared/spot16_scene/spot16_sceneTex_012798.png,0
THE LEGEND OF ZELDA#B7D7992B#4#0_all.png,textures/kanji/gMsgKanji90E0Tex.png,0
THE LEGEND OF ZELDA#D69B29DB#4#0_all.png,textures/nes_font_static/gMsgChar41LatinCapitalLetterATex.png,0
THE LEGEND OF ZELDA#CB502B4C#4#0_all.png,textures/nes_font_static/gMsgChar34Digit4Tex.png,0
THE LEGEND OF ZELDA#278BD281#0#3_all.png,textures/icon_item_static/gItemIconSwordMasterTex.png,2
THE LEGEND OF ZELDA#DE0F7D6C#4#1_all.png,objects/object_kw1/gKw1BootsTex.png,0
THE LEGEND OF ZELDA#3E63DAAD#3#0_all.png,textures/item_name_static/gBigPoeItemNameFRATex.png,2
THE LEGEND OF ZELDA#2D6E5793#3#1_all.png,textures/g_pn_44/gRoyalFamilysTombTitleCardFRATex.png,0
THE LEGEND OF ZELDA#6F2F78F2#3#0_all.png,textures/item_name_static/gBunnyHoodItemNameGERTex.png,8
THE LEGEND OF ZELDA#E0D80DBF#4#0_all.png,textures/kanji/gMsgKanji97B1Tex.png,0
THE LEGEND OF ZELDA#74763729#2#1#FEB4FF55_ciByRGBA.png,objects/object_link_child/gLinkChildMasterSwordEmblemTex.png,0
THE LEGEND OF ZELDA#0C1B3723#0#2_all.png,objects/object_dekunuts/gDekuNutsLeafTex.png,0
THE LEGEND OF ZELDA#D086CCE5#4#0_all.png,objects/gameplay_keep/gLinkTunic2Tex.png,4
THE LEGEND OF ZELDA#F6086B8F#4#0_all.png,textures/kanji/gMsgKanji937ETex.png,0
THE LEGEND OF ZELDA#8B267413#0#2_all.png,objects/object_dh/object_dh_Tex_004E70.png,0
THE LEGEND OF ZELDA#79231935#2#1#35E0E38E_ciByRGBA.png,objects/object_link_boy/gLinkAdultEyesUnk2Tex.png,4
THE LEGEND OF ZELDA#CDEC27DC#4#0_all.png,scenes/shared/hakaana2_scene/hakaana2_sceneTex_005090.png,0
THE LEGEND OF ZELDA#F18877C9#0#2_all.png,scenes/shared/spot04_scene/spot04_sceneTex_00FA18.png,0
THE LEGEND OF ZELDA#E9CDF997#0#3_all.png,textures/icon_item_static/gItemIconOcarinaFairyTex.png,0
THE LEGEND OF ZELDA#3F586D0B#0#2_all.png,scenes/shared/spot11_scene/spot11_sceneTex_007CA0.png,0
THE LEGEND OF ZELDA#7E452212#3#0_all.png,textures/do_action_static/gDecideDoActionENGTex.png,2
THE LEGEND OF ZELDA#5E7065F5#2#1#CF541881_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_13Tex_0028A8.png,2
THE LEGEND OF ZELDA#A51D34D5#2#1#2A3846C2_ciByRGBA.png,scenes/mq/men_scene/men_room_6Tex_006378.png,2
THE LEGEND OF ZELDA#816077B6#2#1#78A357A7_ciByRGBA.png,scenes/shared/bowling_scene/bowling_sceneTex_00DB20.png,0
THE LEGEND OF ZELDA#22EF8872#3#1_all.png,textures/map_name_static/gGraveyardPositionNameFRATex.png,6
THE LEGEND OF ZELDA#ACC943E9#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#76F76160#3#0_all.png,textures/item_name_static/gDekuStickItemNameFRATex.png,6
THE LEGEND OF ZELDA#D93106A9#0#2_all.png,overlays/ovl_Boss_Dodongo/sLavaFloorRockTex.png,0
THE LEGEND OF ZELDA#278AFDEA#2#1#1AB050FA_ciByRGBA.png,objects/object_du/gDaruniaSkelTex_9500.png,0
THE LEGEND OF ZELDA#47804A09#0#2_all.png,scenes/shared/mahouya_scene/mahouya_sceneTex_006220.png,0
bbed94c4#0#2.png,scenes/shared/spot15_scene/spot15_sceneTex_011400.png,6
THE LEGEND OF ZELDA#C3378B77#0#2_all.png,scenes/shared/souko_scene/souko_sceneTex_004C10.png,0
THE LEGEND OF ZELDA#13862204#2#1#70A5C6AC_ciByRGBA.png,objects/object_link_child/gLinkChildBeltTex.png,0
THE LEGEND OF ZELDA#E14A11C8#4#0_all.png,textures/kanji/gMsgKanji9550Tex.png,2
THE LEGEND OF ZELDA#9BDCCACB#4#0_all.png,textures/kanji/gMsgKanji8998Tex.png,2
THE LEGEND OF ZELDA#02DC07E1#0#2_all.png,scenes/shared/hakaana2_scene/hakaana2_sceneTex_004090.png,2
THE LEGEND OF ZELDA#369D6FDF#4#0_all.png,textures/kanji/gMsgKanji9594Tex.png,0
THE LEGEND OF ZELDA#D01B6420#3#0_all.png,textures/item_name_static/gBoleroOfFireItemNameGERTex.png,8
THE LEGEND OF ZELDA#6251F900#0#2_all.png,objects/object_skb/gStalchildEyeSocketTex.png,0
THE LEGEND OF ZELDA#0D475DDA#0#2_all.png,scenes/mq/ddan_scene/ddan_room_2Tex_006EB8.png,2
THE LEGEND OF ZELDA#2AFD3BB8#3#2_all.png,objects/gameplay_field_keep/gGrottoTex.png,2
THE LEGEND OF ZELDA#3ADF5C2F#2#1#520F26EA_ciByRGBA.png,objects/object_sd/gEnHeishiKingGuardTex_200.png,0
THE LEGEND OF ZELDA#798507DD#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#2C924AAE#4#0_all.png,textures/kanji/gMsgKanji8E59Tex.png,0
THE LEGEND OF ZELDA#A4B5E387#0#2_all.png,scenes/shared/hylia_labo_scene/hylia_labo_sceneTex_002490.png,0
THE LEGEND OF ZELDA#5D3141DC#4#0_all.png,textures/nes_font_static/gMsgChar28LeftParenthesesTex.png,0
THE LEGEND OF ZELDA#21F635F9#4#0_all.png,textures/kanji/gMsgKanji9272Tex.png,0
THE LEGEND OF ZELDA#F1FE9EBD#4#0_all.png,textures/kanji/gMsgKanji8BECTex.png,0
THE LEGEND OF ZELDA#F3527062#0#2_all.png,scenes/shared/spot02_scene/spot02_room_1Tex_010D08.png,0
THE LEGEND OF ZELDA#FCF5C986#2#1#5164A30B_ciByRGBA.png,objects/object_link_child/gLinkChildUnusedHandTex.png,0
THE LEGEND OF ZELDA#D1C193FA#2#1#39CC9F89_ciByRGBA.png,objects/object_link_child/gLinkChildEyesRollLeftTex.png,2
THE LEGEND OF ZELDA#553607BA#3#1_all.png,textures/g_pn_35/gGERudoValleyTitleCardENGTex.png,0
THE LEGEND OF ZELDA#5C6378DE#3#1_all.png,textures/g_pn_37/gHauntedWastelandTitleCardFRATex.png,2
9483c577#2#1#674e7f2d.png,scenes/mq/jyasinzou_scene/jyasinzou_room_1Tex_006B48.png,4
THE LEGEND OF ZELDA#95CD1567#4#0_all.png,textures/kanji/gMsgKanji91EETex.png,0
THE LEGEND OF ZELDA#49090845#4#0_all.png,textures/kanji/gMsgKanji82C9HiraganaNiTex.png,0
THE LEGEND OF ZELDA#23439606#2#1#12733908_ciByRGBA.png,scenes/mq/men_scene/men_room_2Tex_004448.png,0
THE LEGEND OF ZELDA#C957882B#2#1#0950F801_ciByRGBA.png,objects/object_gr/object_grTex_005EF8.png,0
THE LEGEND OF ZELDA#B29055BE#2#1#4C69EB18_ciByRGBA.png,objects/object_ma1/gMalonChildScarfTex.png,2
THE LEGEND OF ZELDA#38B302A8#0#2_all.png,objects/object_owl/object_owlTex_009DA8.png,2
THE LEGEND OF ZELDA#7E270096#4#0_all.png,textures/kanji/gMsgKanji839FButtonATex.png,2
THE LEGEND OF ZELDA#9D8E43C0#0#2_all.png,scenes/shared/spot10_scene/spot10_sceneTex_00DA30.png,0
THE LEGEND OF ZELDA#0A4503C2#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#A8427948#2#1#364313A6_ciByRGBA.png,objects/object_link_child/gLinkChildMouth1Tex.png,2
THE LEGEND OF ZELDA#311EA885#2#1#4223D82B_ciByRGBA.png,scenes/shared/ganon_scene/ganon_room_3Tex_005330.png,2
THE LEGEND OF ZELDA#447759AF#4#0_all.png,textures/kanji/gMsgKanji89BCTex.png,0
THE LEGEND OF ZELDA#8598492A#0#2_all.png,objects/gameplay_keep/gHilite2Tex_Overflow.png,0
THE LEGEND OF ZELDA#84833382#2#1#3705EE5D_ciByRGBA.png,objects/object_hs/object_hs_Tex_005AF0.png,2
THE LEGEND OF ZELDA#E66FB70F#4#0_all.png,textures/kanji/gMsgKanji82E4HiraganaYuTex.png,0
THE LEGEND OF ZELDA#3F0FD470#3#1_all.png,textures/icon_item_ger_static/gPauseMap10GERTex.png,8
THE LEGEND OF ZELDA#BEB53E35#0#2_all.png,scenes/mq/ganontika_scene/ganontika_room_1Tex_0109E0.png,4
THE LEGEND OF ZELDA#C2F8352D#0#2_all.png,objects/object_gol/gObjectGolShellTex.png,0
THE LEGEND OF ZELDA#10B75BE0#0#2_all.png,objects/object_horse_ganon/gHorseGanonHeadHairTex.png,0
THE LEGEND OF ZELDA#28F872EB#4#0_all.png,textures/kanji/gMsgKanji8EA8Tex.png,0
THE LEGEND OF ZELDA#14F889D4#0#2_all.png,objects/object_gnd/gPhantomGanonLimbTex_00BA80.png,0
THE LEGEND OF ZELDA#271A4749#3#1_all.png,objects/object_gi_niwatori/object_gi_niwatoriTex_000800.png,0
THE LEGEND OF ZELDA#68B10B26#3#1_all.png,textures/g_pn_49/gThievesHideoutTitleCardENGTex.png,0
THE LEGEND OF ZELDA#044E1C25#4#0_all.png,textures/kanji/gMsgKanji90B3Tex.png,0
THE LEGEND OF ZELDA#B4AB10DD#3#1_all.png,textures/icon_item_dungeon_static/gDungeonMapB3ButtonTex.png,2
THE LEGEND OF ZELDA#8D7C0101#0#2_all.png,scenes/shared/spot11_scene/spot11_sceneTex_018CE0.png,0
THE LEGEND OF ZELDA#7F81C49A#4#0_all.png,textures/nes_font_static/gMsgChar3AColonTex.png,0
THE LEGEND OF ZELDA#A9E03894#0#2_all.png,objects/object_bob/object_bob_Tex_000FC8.png,0
THE LEGEND OF ZELDA#85CEC119#0#2_all.png,objects/gameplay_keep/gLinkHairTex.png,8
THE LEGEND OF ZELDA#E5E644A8#2#1#9CFEDEAF_ciByRGBA.png,objects/object_cs/gGraveyardKidEarTex.png,0
THE LEGEND OF ZELDA#98710068#0#2_all.png,objects/object_hs/object_hs_Tex_005490.png,0
THE LEGEND OF ZELDA#36A90E76#0#3_all.png,textures/icon_item_static/gItemIconBombBag40Tex.png,2
THE LEGEND OF ZELDA#6DA310E8#4#0_all.png,textures/nes_font_static/gMsgChar79LatinSmallLetterYTex.png,0
THE LEGEND OF ZELDA#3713251F#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#2DAF6693#0#2_all.png,scenes/mq/jyasinzou_scene/jyasinzou_room_10Tex_0065A0.png,0
THE LEGEND OF ZELDA#82B9549B#2#1#47DD7DA4_ciByRGBA.png,objects/object_link_child/gLinkChildSwordJewelTex.png,0
THE LEGEND OF ZELDA#47CEF656#4#0_all.png,textures/kanji/gMsgKanji8F9FTex.png,0
THE LEGEND OF ZELDA#08AABF7F#4#0_all.png,objects/object_tw/gTwinrovaKotakeMagicSigilTex.png,0
THE LEGEND OF ZELDA#E3910391#4#0_all.png,textures/kanji/gMsgKanji9452Tex.png,2
THE LEGEND OF ZELDA#1B90E64E#2#1#67629693_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_25Tex_013B98.png,0
THE LEGEND OF ZELDA#CCFD6DF4#0#3_all.png,textures/icon_item_static/gItemIconSlingshotTex.png,0
THE LEGEND OF ZELDA#49B50370#2#1#86945C49_ciByRGBA.png,objects/object_zl2/object_zl2Tex_002780.png,2
THE LEGEND OF ZELDA#FAC4C320#2#1#8DA32E6D_ciByRGBA.png,scenes/mq/men_scene/men_room_6Tex_004F78.png,0
THE LEGEND OF ZELDA#2538FD1A#3#1_all.png,textures/parameter_static/gHeartHalfTex.png,8
THE LEGEND OF ZELDA#D44A8F7A#0#3_all.png,textures/icon_item_static/gItemIconBootsKokiriTex.png,0
THE LEGEND OF ZELDA#6D4B9E2F#0#2_all.png,objects/object_owl/object_owlTex_0081A8.png,0
THE LEGEND OF ZELDA#125B9859#0#2_all.png,scenes/shared/spot10_scene/spot10_sceneTex_00DA30.png,0
THE LEGEND OF ZELDA#4C73C200#4#0_all.png,textures/kanji/gMsgKanji82A3HiraganaSmallUTex.png,0
THE LEGEND OF ZELDA#2EE4D268#0#2_all.png,objects/object_hidan_objects/object_hidan_objectsTex_000A40.png,2
THE LEGEND OF ZELDA#8228D7B8#3#0_all.png,textures/item_name_static/gLightMedallionItemNameGERTex.png,8
THE LEGEND OF ZELDA#E605AADB#0#2_all.png,objects/object_jj/gJabuJabuDiademSideTex.png,0
THE LEGEND OF ZELDA#B34F007B#4#0_all.png,textures/kanji/gMsgKanji8264CapitalETex.png,0
THE LEGEND OF ZELDA#23E9A3E8#0#2_all.png,scenes/mq/HIDAN_scene/HIDAN_room_6Tex_003990.png,0
THE LEGEND OF ZELDA#F5E9C7CF#3#0_all.png,textures/item_name_static/gBugItemNameENGTex.png,8
THE LEGEND OF ZELDA#46510882#4#1_all.png,objects/gameplay_keep/gEffEnemyDeathFlame6Tex.png,0
THE LEGEND OF ZELDA#1CFAD679#2#0#2FD85088_ciByRGBA.png,objects/object_cne/gCneHandTex.png,6
THE LEGEND OF ZELDA#F25440EA#3#1_all.png,textures/map_name_static/gLakeHyliaPositionNameGERTex.png,6
THE LEGEND OF ZELDA#C0FED7B2#4#0_all.png,textures/nes_font_static/gMsgChar5FLowLineTex.png,0
THE LEGEND OF ZELDA#A4BEA132#3#1_all.png,textures/g_pn_40/gDeathMountainCraterTitleCardGERTex.png,2
THE LEGEND OF ZELDA#BE3C3C6B#2#1#F0B20ED0_ciByRGBA.png,objects/object_du/gDaruniaNoseSeriousTex.png,0
THE LEGEND OF ZELDA#A31F6356#0#2_all.png,objects/object_horse_ganon/object_horse_ganonTex_00B610.png,0
THE LEGEND OF ZELDA#8C38915D#3#0_all.png,textures/map_name_static/gGerudoValleyPointNameGERTex.png,0
THE LEGEND OF ZELDA#C33DA391#0#2_all.png,scenes/shared/takaraya_scene/takaraya_room_0Tex_006BE0.png,0
THE LEGEND OF ZELDA#32481BF3#3#1_all.png,textures/title_static/gFileSelLanguageGERTex.png,0
THE LEGEND OF ZELDA#0B983A1F#0#2_all.png,scenes/shared/takaraya_scene/takaraya_room_0Tex_0063E0.png,0
THE LEGEND OF ZELDA#F5A3A54F#0#2_all.png,objects/object_bigokuta/object_bigokuta_Tex_006790.png,0
THE LEGEND OF ZELDA#EB6D8183#2#0#71E9A4C5_ciByRGBA.png,scenes/mq/ganontika_scene/ganontika_room_1Tex_0181E0.png,0
THE LEGEND OF ZELDA#C471E0A0#0#2_all.png,scenes/mq/ydan_scene/gYdanTex_00BA18.png,0
THE LEGEND OF ZELDA#9A18E23E#4#0_all.png,textures/kanji/gMsgKanji92E2Tex.png,0
THE LEGEND OF ZELDA#11B02368#4#0_all.png,objects/object_tw/gTwinrovaIcePoolShineTex.png,0
THE LEGEND OF ZELDA#584B902A#2#1#5C74A49C_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_room_1Tex_004948.png,0
THE LEGEND OF ZELDA#E8E8CA53#4#0_all.png,textures/nes_font_static/gMsgChar6BLatinSmallLetterKTex.png,0
THE LEGEND OF ZELDA#512C524E#3#1_all.png,objects/gameplay_keep/gUnknownEffStone8Tex.png,0
THE LEGEND OF ZELDA#1AF60408#3#1_all.png,textures/map_name_static/gMarketPositionNameENGTex.png,6
THE LEGEND OF ZELDA#CC75CD87#0#2_all.png,textures/parameter_static/gMapChestIconTex.png,0
THE LEGEND OF ZELDA#50938C3E#2#1#EC9C7F4E_ciByRGBA.png,scenes/shared/spot10_scene/spot10_room_6Tex_0022E8.png,2
THE LEGEND OF ZELDA#005A2CF2#0#2_all.png,objects/object_cow/gCowEyelidTex.png,4
THE LEGEND OF ZELDA#005854C4#3#0_all.png,textures/item_name_static/gWaterMedallionItemNameFRATex.png,0
THE LEGEND OF ZELDA#051D95B2#2#1#FAA53F6A_ciByRGBA.png,scenes/mq/ice_doukutu_scene/ice_doukutu_room_1Tex_009110.png,0
THE LEGEND OF ZELDA#3571E2CD#3#1_all.png,textures/item_name_static/gGoronMaskItemNameFRATex.png,8
640d1f26#2#1#4d7c7e3a.png,scenes/mq/jyasinzou_scene/jyasinzou_room_1Tex_006B48.png,4
THE LEGEND OF ZELDA#A67307FE#3#0_all.png,textures/item_name_static/gGoldenGauntletsItemNameENGTex.png,0
THE LEGEND OF ZELDA#585C5840#2#1#443AD431_ciByRGBA.png,objects/object_tk/object_tkTex_0039C0.png,0
THE LEGEND OF ZELDA#ACD92CF2#0#2_all.png,objects/object_poh/object_pohTex_004B10.png,2
THE LEGEND OF ZELDA#D14F2F4F#0#2_all.png,scenes/shared/spot17_scene/spot17_room_1Tex_00F4D8.png,0
THE LEGEND OF ZELDA#5234E222#0#2_all.png,objects/object_link_child/gLinkChildGoronMaskNoseTex.png,0
THE LEGEND OF ZELDA#F236B050#0#2_all.png,scenes/shared/spot12_scene/spot12_room_0Tex_00BEB0.png,0
THE LEGEND OF ZELDA#F8CCE4D9#4#0_all.png,textures/kanji/gMsgKanji95A8Tex.png,0
THE LEGEND OF ZELDA#01D89F77#3#0_all.png,textures/item_name_static/gUnusedFireMedallionItemName1JPNTex.png,0
THE LEGEND OF ZELDA#FE198511#2#1#F78D9A65_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_1Tex_007B48.png,0
THE LEGEND OF ZELDA#7A0B8C7E#3#1_all.png,textures/g_pn_36/gLostWoodsTitleCardENGTex.png,0
THE LEGEND OF ZELDA#C4D4ECC6#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#C8E60DAF#2#0#84D60A61_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_sceneTex_019320.png,0
THE LEGEND OF ZELDA#F395EABC#4#0_all.png,textures/kanji/gMsgKanji82EBHiraganaRoTex.png,0
THE LEGEND OF ZELDA#6A3B7839#0#2_all.png,objects/object_sb/object_sb_Tex_0019A0.png,2
THE LEGEND OF ZELDA#71D9DFBE#2#1#353DF18C_ciByRGBA.png,scenes/mq/ice_doukutu_scene/ice_doukutu_room_1Tex_009110.png,6
THE LEGEND OF ZELDA#F30BB722#0#2_all.png,objects/object_gndd/gYoungGanondorfHandSideTex.png,0
THE LEGEND OF ZELDA#E2492722#4#0_all.png,textures/kanji/gMsgKanji905ETex.png,0
THE LEGEND OF ZELDA#A6F4ADF0#3#0_all.png,textures/item_name_static/gBulletBag30ItemNameGERTex.png,0
THE LEGEND OF ZELDA#B3EF83A1#0#3_all.png,objects/object_im/object_im_Tex_007750.png,8
THE LEGEND OF ZELDA#D0F48DC9#4#1_all.png,objects/object_mag/gTitleTitleJPNTex.png,0
THE LEGEND OF ZELDA#72688486#4#0_all.png,textures/nes_font_static/gMsgChar21ExclamationMarkTex.png,8
THE LEGEND OF ZELDA#8512EB9C#2#1#3C6316CD_ciByRGBA.png,objects/object_fu/gWindmillManEyeAngryTex.png,0
THE LEGEND OF ZELDA#3CC53E32#0#2_all.png,objects/object_ganon2/gGanonPauldronTex.png,0
THE LEGEND OF ZELDA#07CAEA98#4#0_all.png,textures/nes_font_static/gMsgChar4FLatinCapitalLetterOTex.png,0
THE LEGEND OF ZELDA#0C01D889#4#0_all.png,textures/kanji/gMsgKanji976DTex.png,0
THE LEGEND OF ZELDA#DDC23184#3#1_all.png,textures/icon_item_static/gPauseQuestStatus13Tex.png,0
THE LEGEND OF ZELDA#1567853B#2#1#090821A4_ciByRGBA.png,objects/object_link_child/gLinkChildGerudoMaskHairTex.png,2
THE LEGEND OF ZELDA#36B5812B#2#1#D18F5857_ciByRGBA.png,objects/object_link_child/gLinkChildMasterSwordGuardTex.png,0
THE LEGEND OF ZELDA#08875B85#4#0_all.png,textures/kanji/gMsgKanji9746Tex.png,0
THE LEGEND OF ZELDA#9D34208D#4#0_all.png,textures/kanji/gMsgKanji82A9HiraganaKaTex.png,2
THE LEGEND OF ZELDA#FDD74BF9#0#2_all.png,textures/icon_item_static/gPauseSave21Tex.png,6
THE LEGEND OF ZELDA#6AA9AD24#4#0_all.png,textures/kanji/gMsgKanji82CBHiraganaNeTex.png,0
THE LEGEND OF ZELDA#95D2D5C7#0#2_all.png,objects/object_fd/object_fdTex_0052A8.png,0
THE LEGEND OF ZELDA#C8D6731D#4#0_all.png,textures/kanji/gMsgKanji8BBDTex.png,0
THE LEGEND OF ZELDA#850092EB#2#1#E26806BE_ciByRGBA.png,objects/object_gla/gGerudoPurpleNavelTex.png,2
THE LEGEND OF ZELDA#07B4805B#0#2_all.png,scenes/mq/HIDAN_scene/HIDAN_room_21Tex_007478.png,2
THE LEGEND OF ZELDA#B0B55CDD#2#1#B56E4B03_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_sceneTex_006710.png,0
THE LEGEND OF ZELDA#82D1D524#2#1#60432F07_ciByRGBA.png,objects/object_bba/object_bba_Tex_000F08.png,2
THE LEGEND OF ZELDA#BDDFF2B6#3#1_all.png,textures/parameter_static/gAmmoDigit4Tex.png,0
THE LEGEND OF ZELDA#BFBFD5B6#3#1_all.png,textures/parameter_static/gAmmoDigit6Tex.png,0
THE LEGEND OF ZELDA#3A7158AF#0#3_all.png,textures/icon_item_static/gItemIconSoldOutTex.png,0
THE LEGEND OF ZELDA#A0D8874A#0#2_all.png,objects/object_tk/gDampeEyeOpenTex.png,0
THE LEGEND OF ZELDA#4DF5A9B3#0#2_all.png,scenes/shared/spot03_scene/spot03_room_0Tex_00ABB0.png,0
THE LEGEND OF ZELDA#0E76D776#3#1_all.png,textures/icon_item_static/gPauseSelectItem24Tex.png,8
THE LEGEND OF ZELDA#125B22DD#3#1_all.png,textures/map_name_static/gDeathMountainCraterPositionNameJPNTex.png,2
THE LEGEND OF ZELDA#B427ED79#3#0_all.png,textures/item_name_static/gGoronsRubyItemNameENGTex.png,8
THE LEGEND OF ZELDA#899DBFED#0#2_all.png,objects/object_tw/gTwinrovaKotakeGerudoFabricTex.png,0
THE LEGEND OF ZELDA#483458B7#0#2_all.png,objects/object_link_child/gLinkChildSkullMaskNoseTex.png,0
THE LEGEND OF ZELDA#936F64A2#3#1_all.png,textures/g_pn_16/gTempleOfTimeTitleCardFRATex.png,8
THE LEGEND OF ZELDA#9A416F68#4#0_all.png,textures/kanji/gMsgKanji8DE7Tex.png,0
THE LEGEND OF ZELDA#57ACA008#2#1#29D253CB_ciByRGBA.png,scenes/shared/jyasinboss_scene/jyasinboss_room_3Tex_005700.png,2
THE LEGEND OF ZELDA#4F8FDEC8#4#1_all.png,textures/parameter_static/gCounterColonTex.png,0
THE LEGEND OF ZELDA#7F1007D6#2#1#F35ED858_ciByRGBA.png,objects/object_ahg/object_ahg_Tex_004C88.png,8
THE LEGEND OF ZELDA#53D009A7#0#2_all.png,objects/object_ganon2/gGanonLeatherTex.png,0
THE LEGEND OF ZELDA#04218F9C#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#E49EEDD6#0#2_all.png,objects/object_hidan_objects/object_hidan_objectsTex_000A40.png,0
THE LEGEND OF ZELDA#B64854C4#2#1#B3D31D41_ciByRGBA.png,objects/object_boj/object_boj_Tex_0008FC.png,0
THE LEGEND OF ZELDA#E7B0FF7A#3#1_all.png,objects/gameplay_keep/gUnknownEffStone2Tex.png,2
THE LEGEND OF ZELDA#FC9F04F6#3#0_all.png,scenes/shared/besitu_scene/besitu_room_0Tex_002CD8.png,0
THE LEGEND OF ZELDA#61F93241#4#1_all.png,scenes/shared/ganon_tou_scene/ganon_tou_sceneTex_003280.png,0
THE LEGEND OF ZELDA#68D1D842#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
3f2706d3#0#2.png,scenes/mq/HIDAN_scene/HIDAN_room_20Tex_005508.png,8
THE LEGEND OF ZELDA#A646D382#2#1#FBC2FE35_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_room_4Tex_004BA8.png,0
THE LEGEND OF ZELDA#E364C17E#2#1#AD848448_ciByRGBA.png,objects/object_mu/object_mu_Tex_000710.png,0
THE LEGEND OF ZELDA#5C65C47A#2#1#D59C3DDB_ciByRGBA.png,objects/object_zl1/gChildZelda1BeltLoopsTex.png,0
THE LEGEND OF ZELDA#C2E8AE42#3#1_all.png,textures/map_name_static/gDesertColossusPositionNameGERTex.png,8
THE LEGEND OF ZELDA#FFE5A5A6#2#0#8761F48E_ciByRGBA.png,objects/object_jya_obj/gMegami3Tex.png,0
THE LEGEND OF ZELDA#A2745C7A#4#0_all.png,textures/kanji/gMsgKanji89A1Tex.png,0
THE LEGEND OF ZELDA#A4DFE918#2#1#5963ED56_ciByRGBA.png,scenes/mq/Bmori1_scene/Bmori1_sceneTex_015B90.png,0
THE LEGEND OF ZELDA#DC229B9B#4#0_all.png,objects/object_gi_clothes/object_gi_clothesTex_000000.png,4
THE LEGEND OF ZELDA#64901881#2#1#34E96C69_ciByRGBA.png,scenes/shared/turibori_scene/turibori_sceneTex_00ECE0.png,0
THE LEGEND OF ZELDA#273CFF5E#2#0#1D1F43AE_ciByRGBA.png,scenes/mq/HAKAdanCH_scene/HAKAdanCH_sceneTex_00AD90.png,2
THE LEGEND OF ZELDA#BDC174A7#4#0_all.png,textures/kanji/gMsgKanji8DC7Tex.png,0
THE LEGEND OF ZELDA#935021D4#2#1#025691DE_ciByRGBA.png,scenes/mq/Bmori1_scene/Bmori1_room_8Tex_00CC10.png,0
THE LEGEND OF ZELDA#FC4D5B2B#4#0_all.png,textures/kanji/gMsgKanji8379KatakanaPeTex.png,0
THE LEGEND OF ZELDA#B677AF0A#0#2_all.png,objects/object_okuta/gOctorokArmTex.png,0
THE LEGEND OF ZELDA#2D8546EA#4#0_all.png,objects/object_fhg/object_fhgTex_00F0B0.png,0
THE LEGEND OF ZELDA#58E5DD8E#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#735281F0#2#1#BE46A5C7_ciByRGBA.png,objects/object_ssh/object_ssh_Tex_000C60.png,0
THE LEGEND OF ZELDA#B0905990#0#2_all.png,scenes/mq/jyasinzou_scene/jyasinzou_room_20Tex_007DB8.png,0
THE LEGEND OF ZELDA#35F5C1B5#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#FC03D1C9#0#3_all.png,textures/icon_item_static/gItemIconBottlePotionBlueTex.png,2
THE LEGEND OF ZELDA#EAFCF373#4#0_all.png,textures/kanji/gMsgKanji916FTex.png,0
THE LEGEND OF ZELDA#44575FAF#3#0_all.png,textures/do_action_static/gDecideDoActionFRATex.png,0
THE LEGEND OF ZELDA#47EE7708#3#0_all.png,textures/item_name_static/gMagicBeansItemNameJPNTex.png,0
THE LEGEND OF ZELDA#471216E2#3#0_all.png,textures/item_name_static/gKeatonMaskItemNameGERTex.png,6
